Stay;BodyType;AircraftType;NbTowings;Arr_Number;Arr_Date;Arr_Hour;Arr_CourrierCode;Dep_Number;Dep_Date;Dep_Hour;Dep_CourrierCode
2310218;MP;318;0;1667;21/06/2016;19:55;MC;1266;21/06/2016;20:50;MC
2310219;MP;320;0;7641;21/06/2016;11:45;MC;1294;21/06/2016;12:40;MC
2310220;MP;320;0;1135;21/06/2016;08:50;MC;1262;21/06/2016;09:50;MC
2310221;MP;319;0;1897;21/06/2016;14:20;MC;1280;21/06/2016;16:10;MC
2310222;MP;319;0;1845;21/06/2016;09:20;MC;1284;21/06/2016;10:15;MC
2310223;3N;E70;0;1339;21/06/2016;12:10;MC;1292;21/06/2016;12:55;MC
2310224;MP;320;0;1347;21/06/2016;18:10;MC;1246;21/06/2016;19:20;MC
2310225;MP;319;0;1785;21/06/2016;10:20;MC;1258;21/06/2016;11:10;MC
2310226;MP;320;0;1247;21/06/2016;09:00;MC;1300;21/06/2016;09:55;MC
2310227;MP;318;0;1829;21/06/2016;17:05;MC;1248;21/06/2016;17:55;MC
2310228;MP;318;0;1143;21/06/2016;18:10;MC;1314;21/06/2016;19:00;MC
2310229;MP;320;0;1533;21/06/2016;17:20;MC;1312;21/06/2016;18:20;MC
2310230;MP;320;0;1621;21/06/2016;21:40;MC;1320;21/06/2016;23:30;MC
2310231;3N;E70;0;1525;21/06/2016;19:55;MC;1310;21/06/2016;20:35;MC
2310232;3N;E70;0;1517;21/06/2016;14:25;MC;1316;21/06/2016;15:35;MC
2310233;3N;E90;0;1619;21/06/2016;13:35;MC;1318;21/06/2016;15:10;MC
2310234;MP;320;0;1395;21/06/2016;12:30;MC;1304;21/06/2016;14:15;MC
2310235;3N;E90;0;1007;20/06/2016;21:50;MC;1306;21/06/2016;07:15;MC
2310236;3N;E90;0;1719;21/06/2016;22:05;MC;1518;22/06/2016;07:30;MC
2310252;MP;320;2;1169;21/06/2016;22:10;MC;1554;22/06/2016;07:20;MC
2310254;MP;318;2;1049;21/06/2016;21:20;MC;1542;22/06/2016;07:15;MC
2310283;MP;318;2;1405;21/06/2016;21:20;MC;1750;22/06/2016;07:15;MC
2310319;MP;321;2;1181;21/06/2016;22:20;MC;1680;22/06/2016;07:30;MC
2310341;MP;319;2;1745;21/06/2016;21:40;MC;1896;22/06/2016;07:15;MC
2310344;MP;319;2;1527;21/06/2016;22:20;MC;7516;22/06/2016;07:20;MC
2310356;GP;330;2;427;21/06/2016;14:25;LC;322;22/06/2016;19:10;LC
2310259;MP;318;2;7715;21/06/2016;22:15;MC;1434;22/06/2016;07:35;MC
2310265;MP;318;2;1239;21/06/2016;22:15;MC;1422;22/06/2016;07:20;MC
2310400;MP;320;2;1313;21/06/2016;22:10;MC;7660;22/06/2016;07:20;MC
2310429;MP;318;2;7685;21/06/2016;22:10;MC;7700;22/06/2016;07:15;MC
2310477;MP;319;2;1565;21/06/2016;22:05;MC;1084;22/06/2016;07:15;MC
2310480;MP;318;2;1561;21/06/2016;17:45;MC;1056;22/06/2016;07:30;MC
2310482;MP;318;2;1767;21/06/2016;22:05;MC;1066;22/06/2016;07:20;MC
2310489;MP;319;2;7633;21/06/2016;22:20;MC;1000;22/06/2016;07:15;MC
2310500;MP;319;2;1891;21/06/2016;21:25;MC;1164;22/06/2016;08:00;MC
2310504;MP;319;2;1047;21/06/2016;21:30;MC;1232;22/06/2016;07:15;MC
2310505;MP;321;2;7527;21/06/2016;22:15;MC;1240;22/06/2016;07:20;MC
2310508;MP;321;2;1023;21/06/2016;22:20;MC;1204;22/06/2016;07:15;MC
2310511;MP;319;2;1051;21/06/2016;22:15;MC;1212;22/06/2016;07:20;MC
2310512;MP;318;2;1101;21/06/2016;22:20;MC;1228;22/06/2016;07:30;MC
2310515;MP;318;2;1315;21/06/2016;22:15;MC;1126;22/06/2016;07:25;MC
2310518;MP;318;2;1249;21/06/2016;22:20;MC;1114;22/06/2016;07:35;MC
2310530;MP;321;2;1441;21/06/2016;21:45;MC;1148;22/06/2016;07:40;MC
2310532;MP;320;2;1043;21/06/2016;21:40;MC;1138;22/06/2016;07:15;MC
2310540;MP;320;2;1583;21/06/2016;22:20;MC;1340;22/06/2016;07:50;MC
2310542;MP;320;2;1195;21/06/2016;22:05;MC;1394;22/06/2016;07:15;MC
2310553;MP;321;2;1063;21/06/2016;22:05;MC;1382;22/06/2016;07:25;MC
2310575;3N;E90;0;1007;21/06/2016;21:50;MC;1306;22/06/2016;07:15;MC
2310711;MP;320;2;487;17/06/2016;05:30;LC;452;23/06/2016;14:45;LC
2310715;GP;340;2;423;21/06/2016;11:15;LC;422;23/06/2016;11:20;LC
2310793;GP;340;2;377;20/06/2016;11:30;LC;146;23/06/2016;11:20;LC
2311059;MP;320;2;487;20/06/2016;05:30;LC;452;24/06/2016;14:45;LC
