Stay;BodyType;AircraftType;NbTowings;Arr_Number;Arr_Date;Arr_Hour;Arr_CourrierCode;Dep_Number;Dep_Date;Dep_Hour;Dep_CourrierCode
2311832;MP;319;0;1263;26/06/2016;15:50;MC;1048;26/06/2016;16:55;MC
2311834;MP;321;0;1535;26/06/2016;17:20;MC;1042;26/06/2016;18:30;MC
2311835;3N;E90;0;1577;26/06/2016;20:15;MC;1018;26/06/2016;21:00;MC
2311836;MP;319;0;7645;26/06/2016;16:25;MC;1022;26/06/2016;18:15;MC
2311837;MP;321;0;1739;26/06/2016;18:10;MC;1032;26/06/2016;19:00;MC
2311838;MP;318;0;1711;26/06/2016;16:40;MC;1034;26/06/2016;17:30;MC
2311839;MP;320;0;1135;26/06/2016;08:50;MC;1024;26/06/2016;09:40;MC
2311840;MP;318;0;1605;26/06/2016;20:35;MC;1028;26/06/2016;21:25;MC
2311841;MP;321;0;1069;26/06/2016;16:55;MC;1080;26/06/2016;18:15;MC
2311842;MP;320;0;1139;26/06/2016;12:10;MC;1082;26/06/2016;13:10;MC
2311843;MP;320;0;7683;26/06/2016;16:20;MC;1100;26/06/2016;17:15;MC
2311844;MP;321;0;1681;26/06/2016;12:05;MC;1068;26/06/2016;13:05;MC
2311845;3N;E70;0;7757;26/06/2016;20:00;MC;1092;26/06/2016;20:45;MC
2311846;MP;319;0;1045;26/06/2016;18:05;MC;1088;26/06/2016;19:10;MC
2311850;MP;321;0;1641;26/06/2016;15:00;MC;1062;26/06/2016;16:00;MC
2311851;MP;320;0;1669;26/06/2016;11:15;MC;1064;26/06/2016;12:35;MC
2311852;MP;321;0;7725;26/06/2016;12:30;MC;1012;26/06/2016;13:25;MC
2311853;GP;777;0;457;26/06/2016;08:00;LC;976;26/06/2016;10:40;LC
2311854;GP;777;0;943;26/06/2016;14:00;LC;946;26/06/2016;16:35;LC
2311856;3N;E70;0;1725;26/06/2016;07:55;MC;1010;26/06/2016;08:35;MC
2311857;3N;E90;0;7535;26/06/2016;16:10;MC;1006;26/06/2016;18:30;MC
2311858;MP;321;0;1625;26/06/2016;19:20;MC;1004;26/06/2016;20:35;MC
2311859;GP;777;0;565;26/06/2016;19:45;LC;990;26/06/2016;23:25;LC
2311860;MP;318;0;1851;26/06/2016;18:00;MC;1188;26/06/2016;19:00;MC
2311861;3N;E70;0;1311;26/06/2016;08:15;MC;1192;26/06/2016;09:05;MC
2311862;MP;320;0;1025;26/06/2016;15:25;MC;1194;26/06/2016;16:15;MC
2311863;3N;E90;0;1219;26/06/2016;16:00;MC;1202;26/06/2016;16:45;MC
2311864;MP;320;0;1581;26/06/2016;14:30;MC;1196;26/06/2016;15:20;MC
2311865;MP;319;0;1259;26/06/2016;17:50;MC;1180;26/06/2016;19:05;MC
