Stay;BodyType;AircraftType;NbTowings;Arr_Number;Arr_Date;Arr_Hour;Arr_CourrierCode;Dep_Number;Dep_Date;Dep_Hour;Dep_CourrierCode
2311687;MP;320;2;1169;25/06/2016;22:10;MC;1620;26/06/2016;10:50;MC
2311699;MP;319;2;1891;25/06/2016;21:25;MC;1896;26/06/2016;07:15;MC
2311703;MP;320;2;7527;25/06/2016;22:15;MC;7516;26/06/2016;07:20;MC
2311726;GP;777;2;77;25/06/2016;17:05;LC;344;26/06/2016;14:15;LC
2311732;MP;320;2;487;25/06/2016;05:30;LC;452;26/06/2016;14:45;LC
2311765;MP;318;2;1495;25/06/2016;20:45;MC;7660;26/06/2016;07:20;MC
2311766;MP;319;2;1133;25/06/2016;21:25;MC;7658;26/06/2016;07:20;MC
2311796;MP;319;2;1527;25/06/2016;22:20;MC;7700;26/06/2016;07:15;MC
2311847;MP;318;2;1561;25/06/2016;17:45;MC;1056;26/06/2016;07:30;MC
2311849;MP;318;2;1667;25/06/2016;19:55;MC;1066;26/06/2016;07:20;MC
2311855;MP;319;2;1043;25/06/2016;21:40;MC;1000;26/06/2016;07:15;MC
